49802 0 59 1 60 0.017
50402 18 333 6 357 0.017
51900 8 228 4 240 0.017
52101 5 169 3 177 0.017
52305 1 117 2 120 0.017
54300 20 216 4 240 0.017
55007 1 117 2 120 0.017
55907 18 214 4 236 0.017
58503 2 55 1 58 0.017
58814 10 103 2 115 0.017
59800 0 59 1 60 0.017
10203 0 60 1 61 0.016
10211 29 31 1 61 0.016
11106 25 36 1 62 0.016
11111 0 62 1 63 0.016
11712 68 1913 32 2013 0.016
14615 0 61 1 62 0.016
15601 2 118 2 122 0.016
15812 5 118 2 125 0.016
17413 9 177 3 189 0.016
17913 13 114 2 129 0.016
19806 0 253 4 257 0.016
20115 61 446 8 515 0.016
20312 101 675 13 789 0.016
22613 14 112 2 128 0.016
22707 6 353 6 365 0.016
23610 28 95 2 125 0.016
25201 2 119 2 123 0.016
27001 1 62 1 64 0.016
27100 26 276 5 307 0.016
28514 0 187 3 190 0.016
29604 0 61 1 62 0.016
31810 6 54 1 61 0.016
32112 16 47 1 64 0.016
32210 21 222 4 247 0.016
36113 18 296 5 319 0.016
38914 23 162 3 188 0.016
39901 0 63 1 64 0.016
40407 20 43 1 64 0.016
40710 3 58 1 62 0.016
41915 3 184 3 190 0.016
42314 2 60 1 63 0.016
42412 0 63 1 64 0.016
43300 2 120 2 124 0.016
46314 0 127 2 129 0.016
47611 2 123 2 127 0.016
49400 1 121 2 124 0.016
49607 0 61 1 62 0.016
50301 35 219 4 258 0.016
52915 0 124 2 126 0.016
55003 16 45 1 62 0.016
57001 4 247 4 255 0.016
57305 16 411 7 434 0.016
57802 6 184 3 193 0.016
58210 78 223 5 306 0.016
58608 0 62 1 63 0.016
10110 2 62 1 65 0.015
10704 16 248 4 268 0.015
12604 3 61 1 65 0.015
13501 0 65 1 66 0.015
14502 14 52 1 67 0.015
15002 9 56 1 66 0.015
16704 0 132 2 134 0.015
16706 9 188 3 200 0.015
18002 6 58 1 65 0.015
18410 3 188 3 194 0.015
19507 10 184 3 197 0.015
20904 7 60 1 68 0.015
21314 53 333 6 392 0.015
26113 5 59 1 65 0.015
27712 55 953 15 1023 0.015
31504 0 135 2 137 0.015
34200 3 196 3 202 0.015
37011 0 65 1 66 0.015
37301 53 955 15 1023 0.015
39003 1 128 2 131 0.015
39213 4 255 4 263 0.015
39915 24 515 8 547 0.015
41312 45 815 13 873 0.015
41506 0 65 1 66 0.015
42005 22 554 9 585 0.015
42814 7 57 1 65 0.015
44312 5 60 1 66 0.015
45809 20 366 6 392 0.015
47804 10 254 4 268 0.015
49100 3 131 2 136 0.015
52901 10 187 3 200 0.015
56108 3 61 1 65 0.015
59308 2 63 1 66 0.015
59708 0 261 4 265 0.015
10006 95 43 2 140 0.014
13107 0 68 1 69 0.014
13914 11 346 5 362 0.014
15708 0 73 1 74 0.014
16511 66 217 4 287 0.014
17909 73 283 5 361 0.014
18509 15 128 2 145 0.014
19303 4 202 3 209 0.014
21704 16 202 3 221 0.014
22314 3 508 7 518 0.014
24608 0 71 1 72 0.014
25011 12 330 5 347 0.014
25014 2 67 1 70 0.014
25600 1353 4136 78 5567 0.014
26203 697 7881 118 8696 0.014
26912 0 71 1 72 0.014
28102 0 73 1 74 0.014
29912 208 3081 47 3336 0.014
31000 22 325 5 352 0.014
31408 2 67 1 70 0.014
31612 0 68 1 69 0.014
32110 96 2375 34 2505 0.014
32611 9 209 3 221 0.014
37208 8 64 1 73 0.014
40902 15 193 3 211 0.014
42910 4 66 1 71 0.014
43808 11 1763 26 1800 0.014
44702 16 129 2 147 0.014
45404 40 530 8 578 0.014
45502 2 67 1 70 0.014
45602 2 66 1 69 0.014
49109 3 68 1 72 0.014
54911 6 66 1 73 0.014
59113 5 67 1 73 0.014
10504 20 58 1 79 0.013
10601 1 78 1 80 0.013
10714 13 208 3 224 0.013
13006 10 211 3 224 0.013
13600 19 211 3 233 0.013
14202 0 79 1 80 0.013
15910 12 223 3 238 0.013
16011 13 679 9 701 0.013
16415 90 434 7 531 0.013
17215 0 76 1 77 0.013
17604 0 77 1 78 0.013
17606 0 77 1 78 0.013
21204 6 71 1 78 0.013
25905 0 74 1 75 0.013
27506 1 226 3 230 0.013
31406 11 145 2 158 0.013
32500 0 74 1 75 0.013
34802 28 280 4 312 0.013
34908 10 69 1 80 0.013
35515 2 77 1 80 0.013
37307 14 61 1 76 0.013
38013 17 373 5 395 0.013
39501 0 150 2 152 0.013
41204 106 1730 25 1861 0.013
50104 11 301 4 316 0.013
50607 7 140 2 149 0.013
51705 1 78 1 80 0.013
52611 2 532 7 541 0.013
54303 125 5152 67 5344 0.013
54806 0 150 2 152 0.013
55009 97 282 5 384 0.013
55010 0 237 3 240 0.013
56101 32 188 3 223 0.013
10001 118 792 11 921 0.012
11903 7 159 2 168 0.012
17003 1 81 1 83 0.012
17506 4 79 1 84 0.012
18212 23 139 2 164 0.012
18412 13 68 1 82 0.012
18712 0 171 2 173 0.012
19101 0 84 1 85 0.012
20802 8 75 1 84 0.012
21504 6 76 1 83 0.012
21507 9 229 3 241 0.012
22114 19 63 1 83 0.012
23405 1 164 2 167 0.012
24408 4 163 2 169 0.012
26011 5 156 2 163 0.012
26908 2 78 1 81 0.012
27108 0 337 4 341 0.012
27710 84 1884 24 1992 0.012
27900 0 82 1 83 0.012
29309 19 223 3 245 0.012
29412 4 164 2 170 0.012
30202 1 82 1 84 0.012
30407 0 81 1 82 0.012
30715 46 294 4 344 0.012
32310 23 147 2 172 0.012
32413 2 79 1 82 0.012
34805 286 2179 30 2495 0.012
37102 0 80 1 81 0.012
40801 208 110 4 322 0.012
42705 4 76 1 81 0.012
49900 16 393 5 414 0.012
52606 0 84 1 85 0.012
53603 1 82 1 84 0.012
54811 8 72 1 81 0.012
56200 310 27 4 341 0.012
56606 3 79 1 83 0.012
56607 44 371 5 420 0.012
57505 72 245 4 321 0.012
58705 1 167 2 170 0.012
13412 59 311 4 374 0.011
13706 23 329 4 356 0.011
15701 20 349 4 373 0.011
16711 1 91 1 93 0.011
17707 8 263 3 274 0.011
23013 7 80 1 88 0.011
24503 4 86 1 91 0.011
24609 1 177 2 180 0.011
25707 93 447 6 546 0.011
26602 4 181 2 187 0.011
27407 13 78 1 92 0.011
30704 1 89 1 91 0.011
30710 23 67 1 91 0.011
31515 14 167 2 183 0.011
32111 8 83 1 92 0.011
33606 14 260 3 277 0.011
34212 25 154 2 181 0.011
35500 0 92 1 93 0.011
36103 13 255 3 271 0.011
36811 11 355 4 370 0.011
36911 2 91 1 94 0.011
37210 17 70 1 88 0.011
41010 21 595 7 623 0.011
41403 6 80 1 87 0.011
42309 12 264 3 279 0.011
44706 162 2934 35 3131 0.011
46212 6 86 1 93 0.011
46508 36 246 3 285 0.011
46906 0 89 1 90 0.011
46913 2 265 3 270 0.011
46914 106 77 2 185 0.011
47411 6 85 1 92 0.011
49513 2 174 2 178 0.011
50813 9 172 2 183 0.011
51109 76 480 6 562 0.011
51508 16 158 2 176 0.011
52105 0 93 1 94 0.011
54609 0 92 1 93 0.011
54909 1 93 1 95 0.011
55501 0 94 1 95 0.011
56404 0 90 1 91 0.011
57913 2 89 1 92 0.011
58202 1 87 1 89 0.011
10315 0 103 1 104 0.01
11201 5 90 1 96 0.01
11415 0 203 2 205 0.01
12307 0 99 1 100 0.01
12605 3 92 1 96 0.01
13901 11 90 1 102 0.01
14311 2 96 1 99 0.01
14709 29 372 4 405 0.01
16204 4 93 1 98 0.01
16813 1 191 2 194 0.01
17013 20 878 9 907 0.01
18601 18 79 1 98 0.01
19310 0 95 1 96 0.01
19515 0 102 1 103 0.01
19610 1 96 1 98 0.01
20104 14 374 4 392 0.01
21105 6 91 1 98 0.01
21709 1 195 2 198 0.01
22913 21 176 2 199 0.01
23305 657 1103 18 1778 0.01
23612 2 402 4 408 0.01
24207 13 284 3 300 0.01
24404 1 103 1 105 0.01
25308 3 101 1 105 0.01
26007 44 736 8 788 0.01
26111 0 99 1 100 0.01
26407 3 99 1 103 0.01
29005 9 299 3 311 0.01
30400 31 350 4 385 0.01
30513 7 88 1 96 0.01
32709 10 92 1 103 0.01
33409 2 101 1 104 0.01
34307 2 95 1 98 0.01
35106 22 386 4 412 0.01
36701 14 284 3 301 0.01
38613 17 291 3 311 0.01
38806 1 103 1 105 0.01
40108 155 1471 16 1642 0.01
41804 2 102 1 105 0.01
43706 125 1341 15 1481 0.01
43905 74 128 2 204 0.01
45209 5 92 1 98 0.01
45800 1 199 2 202 0.01
47303 13 298 3 314 0.01
47505 17 172 2 191 0.01
48804 4 91 1 96 0.01
49215 0 102 1 103 0.01
52314 25 165 2 192 0.01
55813 10 388 4 402 0.01
56811 0 100 1 101 0.01
57303 20 171 2 193 0.01
58605 3 101 1 105 0.01
59906 12 404 4 420 0.01
13511 34 1025 10 1069 0.009
13912 87 643 7 737 0.009
15707 27 543 5 575 0.009
15813 728 10073 95 10896 0.009
16605 0 116 1 117 0.009
17411 48 165 2 215 0.009
19703 30 1543 14 1587 0.009
21907 79 820 8 907 0.009
24000 1 112 1 114 0.009
24712 3 207 2 212 0.009
25301 46 173 2 221 0.009
25503 85 1646 16 1747 0.009
26610 0 214 2 216 0.009
28907 1 105 1 107 0.009
30914 0 105 1 106 0.009
33804 15 195 2 212 0.009
34808 6 106 1 113 0.009
35215 7 106 1 114 0.009
35505 4 112 1 117 0.009
35710 0 111 1 112 0.009
36414 9 105 1 115 0.009
38214 3 106 1 110 0.009
38407 7 212 2 221 0.009
39705 19 299 3 321 0.009
41215 10 103 1 114 0.009
42213 0 113 1 114 0.009
42305 5 209 2 216 0.009
45805 23 85 1 109 0.009
45808 0 108 1 109 0.009
49507 185 3166 32 3383 0.009
49508 3 109 1 113 0.009
51100 130 1964 19 2113 0.009
51502 204 1790 18 2012 0.009
51504 77 144 2 223 0.009
51912 16 879 8 903 0.009
56502 14 1259 12 1285 0.009
56602 0 114 1 115 0.009
57111 31 295 3 329 0.009
57206 6 323 3 332 0.009
59303 19 90 1 110 0.009
10404 14 113 1 128 0.008
15302 4 118 1 123 0.008
16103 4 113 1 118 0.008
16514 0 124 1 125 0.008
19107 53 594 5 652 0.008
20804 9 119 1 129 0.008
21308 26 226 2 254 0.008
23603 1 128 1 130 0.008
27603 4 117 1 122 0.008
32803 8 511 4 523 0.008
33109 2 124 1 127 0.008
33408 3 129 1 133 0.008
34702 15 244 2 261 0.008
35004 459 184 5 648 0.008
37502 0 119 1 120 0.008
40204 0 132 1 133 0.008
40804 24 679 6 709 0.008
41002 0 246 2 248 0.008
42111 8 345 3 356 0.008
42610 7 372 3 382 0.008
43103 2 117 1 120 0.008
43401 36 204 2 242 0.008
44306 13 114 1 128 0.008
47014 14 230 2 246 0.008
47513 87 289 3 379 0.008
48513 4 252 2 258 0.008
51305 44 452 4 500 0.008
51310 0 119 1 120 0.008
51512 4 352 3 359 0.008
51812 39 903 8 950 0.008
52009 0 127 1 128 0.008
53804 65 57 1 123 0.008
54309 3 3048 26 3077 0.008
55412 28 99 1 128 0.008
56704 1 126 1 128 0.008
57808 0 255 2 257 0.008
58514 12 107 1 120 0.008
59200 0 129 1 130 0.008
59803 57 650 6 713 0.008
11405 0 144 1 145 0.007
12003 0 291 2 293 0.007
14106 36 111 1 148 0.007
14611 229 72 2 303 0.007
16115 33 249 2 284 0.007
17101 8 138 1 147 0.007
19710 417 3068 24 3509 0.007
19809 135 1222 10 1367 0.007
21606 12 730 5 747 0.007
23212 1 136 1 138 0.007
23514 38 966 7 1011 0.007
23813 11 293 2 306 0.007
24301 18 125 1 144 0.007
26907 12 263 2 277 0.007
27415 4 427 3 434 0.007
29612 0 135 1 136 0.007
29802 1 143 1 145 0.007
30707 0 431 3 434 0.007
30904 3 136 1 140 0.007
32514 24 815 6 845 0.007
33404 10 129 1 140 0.007
33513 0 147 1 148 0.007
33514 28 268 2 298 0.007
34911 7 128 1 136 0.007
34913 4 291 2 297 0.007
37908 6 2708 20 2734 0.007
41814 9 139 1 149 0.007
42100 117 1655 13 1785 0.007
44011 1 436 3 440 0.007
45900 2 137 1 140 0.007
46915 2 135 1 138 0.007
48408 8 128 1 137 0.007
49305 1 135 1 137 0.007
50305 4 291 2 297 0.007
51708 0 142 1 143 0.007
51913 15 283 2 300 0.007
52215 8 127 1 136 0.007
52509 36 564 4 604 0.007
53907 25 264 2 291 0.007
54808 6 447 3 456 0.007
55207 3 806 6 815 0.007
57213 26 241 2 269 0.007
57315 1 271 2 274 0.007
58408 1 150 1 152 0.007
59813 3 140 1 144 0.007
12811 8 471 3 482 0.006
13005 5 151 1 157 0.006
15114 24 501 3 528 0.006
15902 14 336 2 352 0.006
16512 1 174 1 176 0.006
17615 24 507 3 534 0.006
18409 8 166 1 175 0.006
21012 9 171 1 181 0.006
26211 7 148 1 156 0.006
29312 2 157 1 160 0.006
30115 17 338 2 357 0.006
30802 5 529 3 537 0.006
32109 7 506 3 516 0.006
32208 81 2076 14 2171 0.006
33104 7 159 1 167 0.006
37611 17 139 1 157 0.006
37702 0 159 1 160 0.006
38710 1 338 2 341 0.006
40604 2 174 1 177 0.006
42212 55 106 1 162 0.006
43112 0 168 1 169 0.006
43810 3 155 1 159 0.006
44814 0 361 2 363 0.006
46203 0 476 3 479 0.006
47612 27 300 2 329 0.006
51014 38 597 4 639 0.006
52201 133 3022 19 3174 0.006
52204 50 5177 31 5258 0.006
52610 0 166 1 167 0.006
53713 0 167 1 168 0.006
54011 1 163 1 165 0.006
54402 51 9289 52 9392 0.006
54715 4 157 1 162 0.006
55601 3 307 2 312 0.006
57500 9 152 1 162 0.006
58501 27 303 2 332 0.006
59515 3 169 1 173 0.006
10407 10 198 1 209 0.005
10907 0 207 1 208 0.005
12008 117 65 1 183 0.005
12510 9 790 4 803 0.005
12709 1 371 2 374 0.005
14207 11 179 1 191 0.005
14506 0 208 1 209 0.005
14904 5 198 1 204 0.005
17405 5 875 4 884 0.005
18605 12 170 1 183 0.005
18912 8 207 1 216 0.005
19614 0 196 1 197 0.005
22510 1 660 3 664 0.005
23107 1 374 2 377 0.005
26900 8 182 1 191 0.005
28202 335 40 2 377 0.005
28212 0 1534 7 1541 0.005
28402 0 438 2 440 0.005
29501 14 189 1 204 0.005
32406 20 800 4 824 0.005
32900 6 198 1 205 0.005
35201 2 199 1 202 0.005
36104 2 209 1 212 0.005
36207 22 375 2 399 0.005
38609 123 3975 22 4120 0.005
41104 8 199 1 208 0.005
41706 8 191 1 200 0.005
42310 4 195 1 200 0.005
42401 262 6869 34 7165 0.005
43013 62 320 2 384 0.005
43201 1 190 1 192 0.005
43205 1 200 1 202 0.005
43606 1 203 1 205 0.005
43712 0 205 1 206 0.005
44903 6 185 1 192 0.005
45703 49 321 2 372 0.005
46813 18 166 1 185 0.005
48107 783 193 5 981 0.005
48414 16 1313 7 1336 0.005
48510 8 392 2 402 0.005
49600 11 392 2 405 0.005
50108 219 365 3 587 0.005
52712 139 66 1 206 0.005
52910 0 569 3 572 0.005
54004 11 192 1 204 0.005
55511 4 193 1 198 0.005
56707 10 595 3 608 0.005
57701 8 189 1 198 0.005
12212 3 445 2 450 0.004
16009 6 220 1 227 0.004
16803 4 271 1 276 0.004
17503 16 235 1 252 0.004
17700 10 1114 5 1129 0.004
23800 11 893 4 908 0.004
24309 23 227 1 251 0.004
25009 32 473 2 507 0.004
25807 5 272 1 278 0.004
26905 1 281 1 283 0.004
27508 4 481 2 487 0.004
27912 20 787 3 810 0.004
28713 18 432 2 452 0.004
29413 39 232 1 272 0.004
32104 0 234 1 235 0.004
32613 8 507 2 517 0.004
33903 0 237 1 238 0.004
35012 23 230 1 254 0.004
35702 216 4903 18 5137 0.004
36007 7 992 4 1003 0.004
37907 0 224 1 225 0.004
38010 8 228 1 237 0.004
39013 16 232 1 249 0.004
39402 6 227 1 234 0.004
43803 16 479 2 497 0.004
44003 3 467 2 472 0.004
45702 7 271 1 279 0.004
48411 0 477 2 479 0.004
51308 6 221 1 228 0.004
51615 19 234 1 254 0.004
53803 104 2506 11 2621 0.004
54810 1 459 2 462 0.004
55910 12 441 2 455 0.004
57510 70 633 3 706 0.004
59604 7 258 1 266 0.004
59607 3 233 1 237 0.004
59805 71 171 1 243 0.004
12812 1 374 1 376 0.003
21202 15 316 1 332 0.003
23911 254 87 1 342 0.003
26001 0 350 1 351 0.003
26804 0 290 1 291 0.003
27300 0 327 1 328 0.003
28002 4 370 1 375 0.003
28209 7 371 1 379 0.003
29504 5 342 1 348 0.003
29903 15 378 1 394 0.003
30008 38 249 1 288 0.003
33114 0 599 2 601 0.003
33615 0 388 1 389 0.003
34407 6 329 1 336 0.003
35413 3 286 1 290 0.003
36302 27 662 2 691 0.003
37000 0 358 1 359 0.003
39007 7 617 2 626 0.003
39314 58 251 1 310 0.003
40607 4 298 1 303 0.003
41502 1337 231 5 1573 0.003
41709 24 318 1 343 0.003
42805 5 293 1 299 0.003
44300 0 289 1 290 0.003
47609 0 926 3 929 0.003
47801 11 328 1 340 0.003
50112 62 1082 4 1148 0.003
50404 16 365 1 382 0.003
50701 23 1746 6 1775 0.003
53305 6 354 1 361 0.003
54807 1 371 1 373 0.003
54809 1490 102 5 1597 0.003
10012 13 415 1 429 0.002
10511 1 404 1 406 0.002
11105 46 360 1 407 0.002
13900 4 407 1 412 0.002
14315 14 409 1 424 0.002
16109 55 1383 3 1441 0.002
19505 9 3749 6 3764 0.002
20005 1573 58 4 1635 0.002
22006 24 1617 4 1645 0.002
22800 7 1071 2 1080 0.002
23206 53 2047 5 2105 0.002
24212 4 661 1 666 0.002
25501 10 505 1 516 0.002
25903 1 630 1 632 0.002
32409 0 420 1 421 0.002
37207 423 85 1 509 0.002
40715 3 560 1 564 0.002
41808 0 847 2 849 0.002
42405 190 279 1 470 0.002
43004 19 381 1 401 0.002
46503 5 647 1 653 0.002
47313 245 397 1 643 0.002
52308 0 432 1 433 0.002
55802 2 541 1 544 0.002
57202 3 551 1 555 0.002
17303 51 765 1 817 0.001
25706 5 1326 1 1332 0.001
40109 13 1216 1 1230 0.001
43200 11 762 1 774 0.001
52407 0 793 1 794 0.001
53714 719 3330 6 4055 0.001
55904 4 927 1 932 0.001
10002 0 30 0 30 0.0
10003 0 110 0 110 0.0
10004 0 35 0 35 0.0
10005 0 26 0 26 0.0
10007 0 495 0 495 0.0
10008 0 265 0 265 0.0
10009 0 109 0 109 0.0
10010 0 10 0 10 0.0
10011 0 46 0 46 0.0
10013 0 57 0 57 0.0
10014 31 236 0 267 0.0
10015 0 24 0 24 0.0
10100 0 26 0 26 0.0
10101 0 18 0 18 0.0
10103 0 140 0 140 0.0
10104 0 32 0 32 0.0
10105 0 32 0 32 0.0
10106 0 90 0 90 0.0
10107 4 94 0 98 0.0
10108 0 12 0 12 0.0
10109 0 16 0 16 0.0
10113 0 96 0 96 0.0
10114 5 748 0 753 0.0
10115 0 14 0 14 0.0
10200 0 7 0 7 0.0
10201 0 21 0 21 0.0
10202 0 166 0 166 0.0
10204 0 8 0 8 0.0
10205 0 19 0 19 0.0
10206 0 34 0 34 0.0
10207 0 107 0 107 0.0
10208 0 14 0 14 0.0
10209 0 57 0 57 0.0
10212 6 51 0 57 0.0
10213 0 26 0 26 0.0
10214 0 78 0 78 0.0
10215 0 38 0 38 0.0
10300 0 73 0 73 0.0
10301 0 27 0 27 0.0
10302 0 66 0 66 0.0
10303 0 8 0 8 0.0
10305 0 21 0 21 0.0
10306 0 154 0 154 0.0
10307 0 48 0 48 0.0
10308 0 48 0 48 0.0
10309 0 40 0 40 0.0
10310 0 21 0 21 0.0
10311 0 49 0 49 0.0
10312 0 199 0 199 0.0
10313 0 85 0 85 0.0
10314 0 48 0 48 0.0
10400 0 50 0 50 0.0
10402 0 22 0 22 0.0
10403 0 114 0 114 0.0
10405 0 10 0 10 0.0
10406 11 18 0 29 0.0
10408 0 73 0 73 0.0
10409 0 35 0 35 0.0
10410 0 44 0 44 0.0
10411 0 72 0 72 0.0
10412 0 55 0 55 0.0
10413 2 8 0 10 0.0
10415 0 68 0 68 0.0
10500 26 12 0 38 0.0
10501 0 76 0 76 0.0
10502 0 40 0 40 0.0
10505 0 48 0 48 0.0
10506 0 43 0 43 0.0
10507 0 14 0 14 0.0
10508 26 199 0 225 0.0
10509 0 12 0 12 0.0
10510 0 82 0 82 0.0
10512 0 41 0 41 0.0
10513 0 40 0 40 0.0
10514 0 50 0 50 0.0
10600 0 23 0 23 0.0
10602 0 96 0 96 0.0
10603 0 33 0 33 0.0
10604 0 18 0 18 0.0
10606 0 23 0 23 0.0
10607 0 49 0 49 0.0
10608 0 23 0 23 0.0
10609 0 48 0 48 0.0
10610 0 14 0 14 0.0
10611 0 124 0 124 0.0
10612 0 26 0 26 0.0
10613 0 90 0 90 0.0
10614 0 55 0 55 0.0
10615 0 41 0 41 0.0
10700 0 46 0 46 0.0
10701 0 59 0 59 0.0
10702 0 72 0 72 0.0
10703 0 23 0 23 0.0
10705 0 116 0 116 0.0
10706 0 55 0 55 0.0
10707 0 20 0 20 0.0
10710 0 18 0 18 0.0
10711 0 121 0 121 0.0
10712 0 28 0 28 0.0
10713 0 213 0 213 0.0
10715 0 43 0 43 0.0
10801 0 29 0 29 0.0
10802 1 212 0 213 0.0
10803 0 28 0 28 0.0
10804 0 78 0 78 0.0
10805 0 16 0 16 0.0
10806 0 29 0 29 0.0
10809 0 24 0 24 0.0
10810 0 11 0 11 0.0
10811 0 37 0 37 0.0
10812 0 232 0 232 0.0
10813 0 378 0 378 0.0
10814 0 37 0 37 0.0
10815 0 99 0 99 0.0
10900 0 162 0 162 0.0
10901 0 74 0 74 0.0
10902 0 934 0 934 0.0
10903 5 35 0 40 0.0
10904 0 46 0 46 0.0
10905 0 182 0 182 0.0
10906 0 24 0 24 0.0
10908 0 48 0 48 0.0
10909 0 53 0 53 0.0
10910 0 153 0 153 0.0
10912 0 39 0 39 0.0
10914 0 35 0 35 0.0
10915 2 93 0 95 0.0
11000 0 44 0 44 0.0
11001 0 16 0 16 0.0
11003 0 21 0 21 0.0
11004 0 24 0 24 0.0
11005 0 30 0 30 0.0
11006 0 25 0 25 0.0
11007 0 111 0 111 0.0
11008 0 4 0 4 0.0
11010 0 40 0 40 0.0
11011 0 98 0 98 0.0
11012 0 33 0 33 0.0
11013 0 118 0 118 0.0
11014 0 10 0 10 0.0
11015 0 11 0 11 0.0
11101 0 24 0 24 0.0
11102 0 50 0 50 0.0
11104 0 64 0 64 0.0
11108 0 28 0 28 0.0
11109 15 47 0 62 0.0
11110 4 17 0 21 0.0
11113 0 47 0 47 0.0
11114 0 55 0 55 0.0
11115 0 20 0 20 0.0
11200 0 82 0 82 0.0
11202 0 7 0 7 0.0
11203 0 41 0 41 0.0
11204 48 26 0 74 0.0
11205 0 26 0 26 0.0
11206 0 14 0 14 0.0
11207 1 48 0 49 0.0
11208 0 39 0 39 0.0
11209 0 25 0 25 0.0
11210 0 25 0 25 0.0
11212 0 50 0 50 0.0
11214 0 19 0 19 0.0
11215 0 96 0 96 0.0
11300 1 22 0 23 0.0
11301 0 45 0 45 0.0
11303 0 23 0 23 0.0
11304 0 58 0 58 0.0
11306 0 85 0 85 0.0
11307 3 28 0 31 0.0
11308 1 128 0 129 0.0
11309 0 23 0 23 0.0
11310 0 47 0 47 0.0
11311 0 78 0 78 0.0
11312 0 34 0 34 0.0
11313 0 48 0 48 0.0
11314 0 123 0 123 0.0
11315 0 3 0 3 0.0
11400 1 10 0 11 0.0
11401 0 34 0 34 0.0
11403 0 12 0 12 0.0
11404 0 46 0 46 0.0
11406 0 22 0 22 0.0
11407 0 4 0 4 0.0
11408 0 16 0 16 0.0
11409 0 20 0 20 0.0
11410 0 12 0 12 0.0
11411 0 18 0 18 0.0
11412 0 136 0 136 0.0
11413 0 75 0 75 0.0
11414 0 11 0 11 0.0
11500 9 106 0 115 0.0
11501 0 32 0 32 0.0
11502 0 15 0 15 0.0
11503 0 28 0 28 0.0
11504 5 157 0 162 0.0
11506 4 75 0 79 0.0
11508 0 133 0 133 0.0
11509 0 30 0 30 0.0
11510 0 95 0 95 0.0
11511 0 27 0 27 0.0
11512 0 122 0 122 0.0
11513 0 23 0 23 0.0
11514 0 118 0 118 0.0
11515 0 53 0 53 0.0
11600 0 102 0 102 0.0
11601 0 35 0 35 0.0
11602 0 133 0 133 0.0
11603 0 7 0 7 0.0
11604 1 43 0 44 0.0
11605 0 5 0 5 0.0
11606 0 178 0 178 0.0
11607 0 32 0 32 0.0
11608 0 29 0 29 0.0
11609 0 77 0 77 0.0
11610 0 50 0 50 0.0
11611 7 33 0 40 0.0
11612 0 106 0 106 0.0
11613 0 45 0 45 0.0
11614 0 51 0 51 0.0
11615 0 25 0 25 0.0
11700 1 11 0 12 0.0
11701 0 23 0 23 0.0
11703 1 47 0 48 0.0
11704 0 86 0 86 0.0
11705 0 14 0 14 0.0
11707 0 25 0 25 0.0
11708 0 22 0 22 0.0
11709 0 18 0 18 0.0
11710 0 15 0 15 0.0
11711 0 51 0 51 0.0
11714 0 16 0 16 0.0
11715 0 9 0 9 0.0
11800 0 60 0 60 0.0
11801 0 15 0 15 0.0
11802 0 151 0 151 0.0
11804 0 42 0 42 0.0
11805 0 55 0 55 0.0
11807 20 44 0 64 0.0
11808 0 11 0 11 0.0
11809 1 29 0 30 0.0
11810 0 7 0 7 0.0
11811 0 8 0 8 0.0
11812 0 28 0 28 0.0
11814 0 48 0 48 0.0
11815 0 46 0 46 0.0
11900 0 14 0 14 0.0
11901 0 65 0 65 0.0
11902 0 27 0 27 0.0
11904 0 593 0 593 0.0
11905 0 18 0 18 0.0
11906 0 69 0 69 0.0
11907 0 18 0 18 0.0
11908 0 45 0 45 0.0
11909 0 77 0 77 0.0
11910 0 30 0 30 0.0
11911 0 69 0 69 0.0
11912 0 134 0 134 0.0
11913 3 266 0 269 0.0
12000 8 24 0 32 0.0
12001 19 70 0 89 0.0
12004 0 38 0 38 0.0
12005 0 83 0 83 0.0
12006 0 32 0 32 0.0
12007 0 19 0 19 0.0
12009 0 30 0 30 0.0
12012 0 80 0 80 0.0
12013 3 191 0 194 0.0
12014 7 109 0 116 0.0
12015 0 36 0 36 0.0
12100 0 18 0 18 0.0
12101 0 19 0 19 0.0
12103 0 17 0 17 0.0
12104 0 7 0 7 0.0
12105 0 95 0 95 0.0
12106 0 29 0 29 0.0
12107 0 23 0 23 0.0
12108 0 44 0 44 0.0
12109 0 7 0 7 0.0
12110 0 111 0 111 0.0
12111 0 64 0 64 0.0
12112 0 11 0 11 0.0
12113 1 16 0 17 0.0
12115 0 16 0 16 0.0
12200 0 23 0 23 0.0
12201 0 28 0 28 0.0
12202 0 103 0 103 0.0
12203 0 47 0 47 0.0
12204 0 39 0 39 0.0
12205 0 102 0 102 0.0
12206 24 16 0 40 0.0
12207 0 41 0 41 0.0
12209 1 20 0 21 0.0
12210 0 36 0 36 0.0
12211 0 39 0 39 0.0
12213 9 56 0 65 0.0
12214 0 105 0 105 0.0
12215 0 121 0 121 0.0
12300 0 31 0 31 0.0
12301 0 78 0 78 0.0
12302 0 40 0 40 0.0
12303 0 27 0 27 0.0
12304 0 38 0 38 0.0
12305 1 27 0 28 0.0
12306 0 71 0 71 0.0
12308 0 16 0 16 0.0
12309 0 71 0 71 0.0
12311 1 40 0 41 0.0
12313 0 26 0 26 0.0
12314 0 99 0 99 0.0
12315 0 27 0 27 0.0
12400 0 237 0 237 0.0
12401 0 18 0 18 0.0
12402 0 20 0 20 0.0
12403 0 98 0 98 0.0
12404 0 37 0 37 0.0
12405 0 63 0 63 0.0
12406 0 46 0 46 0.0
12407 0 29 0 29 0.0
12408 0 15 0 15 0.0
12409 0 20 0 20 0.0
12410 0 16 0 16 0.0
12412 0 65 0 65 0.0
12413 0 112 0 112 0.0
12414 1 12 0 13 0.0
